"id","modality","week","measure"
1184,"forum","6",10
1185,"forum","6",2
1186,"forum","6",10
1187,"forum","6",10
1188,"forum","6",7
1189,"forum","6",2
1190,"forum","6",10
1191,"forum","6",2
1192,"forum","6",0
1193,"forum","6",0
1194,"forum","6",2
1195,"forum","6",0
1196,"forum","6",2
1197,"forum","6",2
1198,"forum","6",7
1199,"forum","6",7
1200,"forum","6",0
1201,"forum","6",7
1202,"forum","6",9
1203,"forum","6",10
1204,"forum","6",8
1205,"forum","6",10
1206,"forum","6",9
1207,"forum","6",8
1208,"forum","6",2
1209,"forum","6",0
1210,"forum","6",7
1211,"forum","6",1
1212,"forum","6",7
1213,"forum","6",7
1214,"forum","6",8
1215,"forum","6",2
1216,"forum","6",9
1217,"forum","6",8
1218,"forum","6",7
1219,"forum","6",7
1220,"forum","6",2
1221,"forum","6",8
1222,"forum","6",1
1223,"forum","6",0
1224,"forum","6",0
1225,"forum","6",0
1226,"forum","6",9
1227,"forum","6",7
1228,"forum","6",2
1229,"forum","6",9
1230,"forum","6",7
1231,"forum","6",9
1232,"forum","6",1
1233,"forum","6",0
1234,"forum","6",0
1235,"forum","6",9
1236,"forum","6",7
1237,"forum","6",0
1238,"forum","6",9
1239,"forum","6",2
1240,"forum","6",2
1241,"forum","6",2
1242,"forum","6",0
1243,"forum","6",0
1244,"forum","6",8
1245,"forum","6",8
1246,"forum","6",10
1247,"forum","6",8
1248,"forum","6",1
1249,"forum","6",0
1250,"forum","6",9
1251,"forum","6",0
1252,"forum","6",8
1253,"forum","6",10
1254,"forum","6",10
1255,"forum","6",9
1256,"forum","6",9
1257,"forum","6",0
1258,"forum","6",7
1259,"forum","6",7
1260,"forum","6",0
1261,"forum","6",1
1262,"forum","6",2
1263,"forum","6",0
1264,"forum","6",0
1265,"forum","6",1
1266,"forum","6",7
1267,"forum","6",2
1268,"forum","6",9
1269,"forum","6",8
1270,"forum","6",9
1271,"forum","6",0
1272,"forum","6",7
1273,"forum","6",1
1274,"forum","6",9
1275,"forum","6",10
1276,"forum","6",10
1277,"forum","6",2
1278,"forum","6",1
1279,"forum","6",7
1280,"forum","6",9
1281,"forum","6",8
1282,"forum","6",0
1283,"forum","6",10
1284,"forum","6",7
1285,"forum","6",0
1286,"forum","6",7
1287,"forum","6",7
1288,"forum","6",0
1289,"forum","6",0
1290,"forum","6",0
1291,"forum","6",1
1292,"forum","6",0
1293,"forum","6",10
1294,"forum","6",7
1295,"forum","6",0
1296,"forum","6",1
1297,"forum","6",9
1298,"forum","6",10
1299,"forum","6",9
1300,"forum","6",10
1301,"forum","6",8
1302,"forum","6",8
1303,"forum","6",10
1304,"forum","6",1
1305,"forum","6",0
1306,"forum","6",10
1307,"forum","6",1
1308,"forum","6",7
1309,"forum","6",0
1310,"forum","6",8
1311,"forum","6",10
1312,"forum","6",7
1313,"forum","6",0
1314,"forum","6",10
1315,"forum","6",7
1316,"forum","6",10
1317,"forum","6",10
1318,"forum","6",7
1319,"forum","6",8
1320,"forum","6",9
1321,"forum","6",7
1322,"forum","6",0
1323,"forum","6",7
1324,"forum","6",0
1325,"forum","6",1
1326,"forum","6",8
1327,"forum","6",1
1328,"forum","6",7
1329,"forum","6",10
1330,"forum","6",7
1331,"forum","6",2
1332,"forum","6",7
1333,"forum","6",0
1334,"forum","6",9
1335,"forum","6",10
1336,"forum","6",9
1337,"forum","6",0
1338,"forum","6",0
1339,"forum","6",10
1340,"forum","6",8
1341,"forum","6",10
1342,"forum","6",7
1343,"forum","6",0
1344,"forum","6",2
1345,"forum","6",0
1346,"forum","6",0
1347,"forum","6",8
1348,"forum","6",0
1349,"forum","6",7
1350,"forum","6",7
1351,"forum","6",2
1352,"forum","6",9
1353,"forum","6",0
1354,"forum","6",0
1355,"forum","6",0
1356,"forum","6",0
1357,"forum","6",2
1358,"forum","6",10
1359,"forum","6",1
1360,"forum","6",0
1361,"forum","6",10
1362,"forum","6",10
1363,"forum","6",7
1364,"forum","6",8
1365,"forum","6",8
1366,"forum","6",2
1367,"forum","6",0
1368,"forum","6",9
1369,"forum","6",0
1370,"forum","6",8
1371,"forum","6",10
1372,"forum","6",10
1373,"forum","6",1
1374,"forum","6",2
1375,"forum","6",2
1376,"forum","6",8
1377,"forum","6",9
1378,"forum","6",1
1379,"forum","6",7
1380,"forum","6",10
1381,"forum","6",0
1382,"forum","6",8
1383,"forum","6",1
1384,"forum","6",10
1385,"forum","6",0
1386,"forum","6",2
1387,"forum","6",10
1388,"forum","6",10
1389,"forum","6",2
1390,"forum","6",7
1391,"forum","6",7
1392,"forum","6",10
1393,"forum","6",1
1394,"forum","6",2
1395,"forum","6",0
1396,"forum","6",9
1397,"forum","6",10
1398,"forum","6",2
1399,"forum","6",0
1400,"forum","6",0
1401,"forum","6",1
1402,"forum","6",0
1403,"forum","6",9
1404,"forum","6",7
1405,"forum","6",0
1406,"forum","6",0
1407,"forum","6",0
1408,"forum","6",8
1409,"forum","6",0
1410,"forum","6",1
1411,"forum","6",7
1412,"forum","6",10
1413,"forum","6",2
1414,"forum","6",0
1415,"forum","6",0
1416,"forum","6",10
1417,"forum","6",9
1418,"forum","6",0
1419,"forum","6",2
1420,"forum","6",9
1421,"forum","6",0
1422,"forum","6",0
1423,"forum","6",10
1424,"forum","6",7
1425,"forum","6",8
1426,"forum","6",7
1427,"forum","6",1
1428,"forum","6",10
1429,"forum","6",10
1430,"forum","6",7
1431,"forum","6",0
1432,"forum","6",2
1433,"forum","6",1
1434,"forum","6",2
1435,"forum","6",0
1436,"forum","6",8
1437,"forum","6",8
1438,"forum","6",1
1439,"forum","6",7
1440,"forum","6",10
1441,"forum","6",10
1442,"forum","6",9
1443,"forum","6",7
1444,"forum","6",10
1445,"forum","6",9
1446,"forum","6",2
1447,"forum","6",0
1448,"forum","6",9
1449,"forum","6",9
1450,"forum","6",0
1451,"forum","6",0
1452,"forum","6",0
1453,"forum","6",0
1454,"forum","6",10
1455,"forum","6",1
1456,"forum","6",10
1457,"forum","6",1
1458,"forum","6",1
1459,"forum","6",0
1460,"forum","6",2
1461,"forum","6",7
1462,"forum","6",8
1463,"forum","6",9
1464,"forum","6",8
1465,"forum","6",8
1466,"forum","6",10
1467,"forum","6",2
1468,"forum","6",2
1469,"forum","6",10
1470,"forum","6",0
1471,"forum","6",7
1472,"forum","6",0
1473,"forum","6",2
1474,"forum","6",0
1475,"forum","6",0
1476,"forum","6",0
1477,"forum","6",0
1478,"forum","6",8
1479,"forum","6",1
1480,"forum","6",0
1481,"forum","6",7
1482,"forum","6",0
1483,"forum","6",0
1484,"forum","6",0
1485,"forum","6",10
1486,"forum","6",1
1487,"forum","6",0
1488,"forum","6",8
1489,"forum","6",0
1490,"forum","6",0
1491,"forum","6",0
1492,"forum","6",10
1493,"forum","6",1
1494,"forum","6",10
1495,"forum","6",10
1496,"forum","6",0
1497,"forum","6",10
1498,"forum","6",0
1499,"forum","6",7
1500,"forum","6",9
1501,"forum","6",0
1502,"forum","6",0
1503,"forum","6",10
1504,"forum","6",1
1505,"forum","6",7
1506,"forum","6",10
1507,"forum","6",2
1508,"forum","6",0
1509,"forum","6",1
1510,"forum","6",0
1511,"forum","6",7
1512,"forum","6",10
1513,"forum","6",10
1514,"forum","6",2
1515,"forum","6",0
1516,"forum","6",2
1517,"forum","6",0
1518,"forum","6",10
1519,"forum","6",0
1520,"forum","6",9
1521,"forum","6",8
1522,"forum","6",2
1523,"forum","6",10
1524,"forum","6",7
1525,"forum","6",9
1526,"forum","6",0
1527,"forum","6",2
1528,"forum","6",2
1529,"forum","6",1
1530,"forum","6",9
1531,"forum","6",7
1532,"forum","6",9
1533,"forum","6",2
1534,"forum","6",7
1535,"forum","6",9
1536,"forum","6",8
1537,"forum","6",8
1538,"forum","6",8
1539,"forum","6",1
1540,"forum","6",8
1541,"forum","6",9
1542,"forum","6",7
1543,"forum","6",8
1544,"forum","6",10
1545,"forum","6",7
1546,"forum","6",10
1547,"forum","6",9
1548,"forum","6",0
1549,"forum","6",7
1550,"forum","6",1
1551,"forum","6",2
1552,"forum","6",7
1553,"forum","6",10
1554,"forum","6",7
1555,"forum","6",0
1556,"forum","6",2
1557,"forum","6",7
1558,"forum","6",0
1559,"forum","6",0
1560,"forum","6",8
1561,"forum","6",1
1562,"forum","6",2
1563,"forum","6",10
1564,"forum","6",8
1565,"forum","6",2
1566,"forum","6",0
1567,"forum","6",10
1568,"forum","6",0
1569,"forum","6",7
1570,"forum","6",9
1571,"forum","6",8
1572,"forum","6",10
1573,"forum","6",10
1574,"forum","6",8
1575,"forum","6",0
1576,"forum","6",9
1577,"forum","6",0
1578,"forum","6",1
1579,"forum","6",10
1580,"forum","6",0
1581,"forum","6",0
1582,"forum","6",10
1583,"forum","6",10
1584,"forum","6",0
1585,"forum","6",0
1586,"forum","6",2
1587,"forum","6",8
1588,"forum","6",8
1589,"forum","6",0
1590,"forum","6",1
1591,"forum","6",0
1592,"forum","6",10
1593,"forum","6",7
1594,"forum","6",8
1595,"forum","6",0
1596,"forum","6",9
1597,"forum","6",1
1598,"forum","6",9
1599,"forum","6",0
1600,"forum","6",0
1601,"forum","6",0
1602,"forum","6",0
1603,"forum","6",1
1604,"forum","6",2
1605,"forum","6",7
1606,"forum","6",7
1607,"forum","6",7
1608,"forum","6",9
1609,"forum","6",0
1610,"forum","6",10
1611,"forum","6",0
1612,"forum","6",1
1613,"forum","6",7
1614,"forum","6",0
1615,"forum","6",2
1616,"forum","6",9
1617,"forum","6",7
1618,"forum","6",7
1619,"forum","6",8
1620,"forum","6",7
1621,"forum","6",8
1622,"forum","6",7
1623,"forum","6",0
1624,"forum","6",7
1625,"forum","6",10
1626,"forum","6",10
1627,"forum","6",1
1628,"forum","6",9
1629,"forum","6",2
1630,"forum","6",8
1631,"forum","6",7
1632,"forum","6",10
1633,"forum","6",8
1634,"forum","6",9
1635,"forum","6",0
1636,"forum","6",10
1637,"forum","6",7
1638,"forum","6",9
1639,"forum","6",9
1640,"forum","6",8
1641,"forum","6",10
1642,"forum","6",7
1643,"forum","6",0
1644,"forum","6",9
1645,"forum","6",8
1646,"forum","6",9
1647,"forum","6",7
1648,"forum","6",0
1649,"forum","6",2
1650,"forum","6",9
1651,"forum","6",0
1652,"forum","6",0
1653,"forum","6",2
1654,"forum","6",10
1655,"forum","6",0
1656,"forum","6",7
1657,"forum","6",2
1658,"forum","6",9
1659,"forum","6",0
1660,"forum","6",0
1661,"forum","6",10
1662,"forum","6",0
1663,"forum","6",9
1664,"forum","6",2
1665,"forum","6",2
1666,"forum","6",10
1667,"forum","6",7
1668,"forum","6",8
1669,"forum","6",8
1670,"forum","6",10
1671,"forum","6",0
1672,"forum","6",0
1673,"forum","6",0
1674,"forum","6",8
1675,"forum","6",7
1676,"forum","6",7
1677,"forum","6",9
1678,"forum","6",0
1679,"forum","6",10
1680,"forum","6",0
1681,"forum","6",9
1682,"forum","6",8
1683,"forum","6",10
1684,"forum","6",0
1685,"forum","6",0
1686,"forum","6",0
1687,"forum","6",9
1688,"forum","6",10
1689,"forum","6",0
1690,"forum","6",2
1691,"forum","6",1
1692,"forum","6",9
1693,"forum","6",9
1694,"forum","6",10
1695,"forum","6",9
1696,"forum","6",2
1697,"forum","6",0
1698,"forum","6",8
1699,"forum","6",1
1700,"forum","6",9
1701,"forum","6",10
1702,"forum","6",0
1703,"forum","6",0
1704,"forum","6",9
1705,"forum","6",8
1706,"forum","6",7
1707,"forum","6",0
1708,"forum","6",10
1709,"forum","6",10
1710,"forum","6",0
1711,"forum","6",0
1712,"forum","6",1
1713,"forum","6",7
1714,"forum","6",7
1715,"forum","6",10
1716,"forum","6",7
1717,"forum","6",0
1718,"forum","6",7
1719,"forum","6",9
1720,"forum","6",0
1721,"forum","6",2
1722,"forum","6",9
1723,"forum","6",8
1724,"forum","6",9
1725,"forum","6",7
1726,"forum","6",0
1727,"forum","6",0
1728,"forum","6",8
1729,"forum","6",2
1730,"forum","6",9
1731,"forum","6",10
1732,"forum","6",0
1733,"forum","6",10
1734,"forum","6",8
1735,"forum","6",0
1736,"forum","6",2
1737,"forum","6",2
1738,"forum","6",0
1739,"forum","6",9
1740,"forum","6",0
1741,"forum","6",10
1742,"forum","6",0
1743,"forum","6",2
1744,"forum","6",9
1745,"forum","6",0
1746,"forum","6",8
1747,"forum","6",10
1748,"forum","6",7
1749,"forum","6",1
1750,"forum","6",9
1751,"forum","6",9
1752,"forum","6",0
1753,"forum","6",9
1754,"forum","6",8
1755,"forum","6",0
1756,"forum","6",10
1757,"forum","6",0
1758,"forum","6",0
1759,"forum","6",8
1760,"forum","6",7
1761,"forum","6",9
1762,"forum","6",10
1763,"forum","6",0
1764,"forum","6",9
1765,"forum","6",7
1766,"forum","6",0
1767,"forum","6",2
1768,"forum","6",0
1769,"forum","6",7
1770,"forum","6",0
1771,"forum","6",0
1772,"forum","6",0
1773,"forum","6",7
1774,"forum","6",7
1775,"forum","6",7
1776,"forum","6",10
1777,"forum","6",8
1778,"forum","6",8
1779,"forum","6",9
1780,"forum","6",0
1781,"forum","6",9
1782,"forum","6",0
1783,"forum","6",8
1784,"forum","6",0
1785,"forum","6",8
1786,"forum","6",0
1787,"forum","6",8
1788,"forum","6",0
1789,"forum","6",10
1790,"forum","6",8
1791,"forum","6",1
1792,"forum","6",9
1793,"forum","6",1
1794,"forum","6",10
1795,"forum","6",10
1796,"forum","6",9
1797,"forum","6",0
1798,"forum","6",9
1799,"forum","6",0
1800,"forum","6",0
1801,"forum","6",10
1802,"forum","6",9
1803,"forum","6",10
1804,"forum","6",2
1805,"forum","6",7
1806,"forum","6",7
1807,"forum","6",8
1808,"forum","6",7
1809,"forum","6",7
1810,"forum","6",2
1811,"forum","6",7
1812,"forum","6",0
1813,"forum","6",0
1814,"forum","6",7
1815,"forum","6",2
1816,"forum","6",1
1817,"forum","6",7
1818,"forum","6",10
1819,"forum","6",7
1820,"forum","6",0
1821,"forum","6",7
1822,"forum","6",7
1823,"forum","6",10
1824,"forum","6",10
1825,"forum","6",9
1826,"forum","6",0
1827,"forum","6",10
1828,"forum","6",0
1829,"forum","6",0
1830,"forum","6",7
1831,"forum","6",0
1832,"forum","6",8
1833,"forum","6",8
1834,"forum","6",0
1835,"forum","6",0
1836,"forum","6",0
1837,"forum","6",9
1838,"forum","6",2
1839,"forum","6",9
1840,"forum","6",10
1841,"forum","6",10
1842,"forum","6",1
1843,"forum","6",0
1844,"forum","6",2
1845,"forum","6",9
1846,"forum","6",10
1847,"forum","6",2
1848,"forum","6",1
1849,"forum","6",0
1850,"forum","6",0
1851,"forum","6",7
1852,"forum","6",9
1853,"forum","6",10
1854,"forum","6",7
1855,"forum","6",0
1856,"forum","6",10
1857,"forum","6",7
1858,"forum","6",0
1859,"forum","6",0
1860,"forum","6",2
1861,"forum","6",10
1862,"forum","6",9
1863,"forum","6",10
1864,"forum","6",7
1865,"forum","6",0
1866,"forum","6",9
1867,"forum","6",10
1868,"forum","6",8
1869,"forum","6",8
1870,"forum","6",0
1871,"forum","6",0
1872,"forum","6",10
1873,"forum","6",7
1874,"forum","6",0
1875,"forum","6",9
1876,"forum","6",8
1877,"forum","6",10
1878,"forum","6",0
1879,"forum","6",0
1880,"forum","6",0
1881,"forum","6",9
1882,"forum","6",1
1883,"forum","6",9
1884,"forum","6",8
1885,"forum","6",10
1886,"forum","6",8
1887,"forum","6",2
1888,"forum","6",0
1889,"forum","6",1
1890,"forum","6",7
1891,"forum","6",2
1892,"forum","6",0
1893,"forum","6",9
1894,"forum","6",2
1895,"forum","6",0
1896,"forum","6",2
1897,"forum","6",0
1898,"forum","6",10
1899,"forum","6",10
1900,"forum","6",9
1901,"forum","6",9
1902,"forum","6",8
1903,"forum","6",10
1904,"forum","6",0
1905,"forum","6",10
1906,"forum","6",0
1907,"forum","6",7
1908,"forum","6",8
1909,"forum","6",2
1910,"forum","6",1
1911,"forum","6",10
1912,"forum","6",8
1913,"forum","6",10
1914,"forum","6",1
1915,"forum","6",9
1916,"forum","6",2
1917,"forum","6",10
1918,"forum","6",8
1919,"forum","6",9
1920,"forum","6",0
1921,"forum","6",2
1922,"forum","6",0
1923,"forum","6",0
1924,"forum","6",2
1925,"forum","6",0
1926,"forum","6",8
1927,"forum","6",7
1928,"forum","6",9
1929,"forum","6",2
1930,"forum","6",1
1931,"forum","6",7
1932,"forum","6",8
1933,"forum","6",0
1934,"forum","6",7
1935,"forum","6",0
1936,"forum","6",10
1937,"forum","6",7
1938,"forum","6",2
1939,"forum","6",2
1940,"forum","6",10
1941,"forum","6",0
1942,"forum","6",2
1943,"forum","6",7
1944,"forum","6",0
1945,"forum","6",0
1946,"forum","6",9
1947,"forum","6",9
1948,"forum","6",7
1949,"forum","6",9
1950,"forum","6",8
1951,"forum","6",10
1952,"forum","6",0
1953,"forum","6",0
1954,"forum","6",0
1955,"forum","6",7
1956,"forum","6",0
1957,"forum","6",10
1958,"forum","6",0
1959,"forum","6",9
1960,"forum","6",10
1961,"forum","6",8
1962,"forum","6",9
1963,"forum","6",8
1964,"forum","6",8
1965,"forum","6",8
1966,"forum","6",7
1967,"forum","6",0
1968,"forum","6",2
1969,"forum","6",1
1970,"forum","6",2
1971,"forum","6",8
1972,"forum","6",10
1973,"forum","6",0
1974,"forum","6",9
1975,"forum","6",8
1976,"forum","6",7
1977,"forum","6",0
1978,"forum","6",0
1979,"forum","6",9
1980,"forum","6",9
1981,"forum","6",7
1982,"forum","6",10
1983,"forum","6",1
1984,"forum","6",1
1985,"forum","6",0
1986,"forum","6",8
1987,"forum","6",9
1988,"forum","6",9
1989,"forum","6",0
1990,"forum","6",7
1991,"forum","6",7
1992,"forum","6",1
1993,"forum","6",1
1994,"forum","6",8
1995,"forum","6",2
1996,"forum","6",2
1997,"forum","6",10
1998,"forum","6",2
1999,"forum","6",8
2000,"forum","6",1
2001,"forum","6",9
1000,"game","1",4
1001,"game","1",9
1002,"game","1",3
1003,"game","1",3
1004,"game","1",4
1005,"game","1",10
1006,"game","1",9
1007,"game","1",3
1008,"game","1",10
1009,"game","1",5
1010,"game","1",8
1011,"game","1",8
1012,"game","1",8
1013,"game","1",7
1014,"game","1",5
1015,"game","1",9
1016,"game","1",2
1017,"game","1",10
1018,"game","1",8
1019,"game","1",5
1020,"game","1",8
1021,"game","1",10
1022,"game","1",3
1023,"game","1",10
1024,"game","1",9
1025,"game","1",8
1026,"game","1",2
1027,"game","1",8
1028,"game","1",8
1029,"game","1",9
1030,"game","1",8
1031,"game","1",5
1032,"game","1",4
1033,"game","1",9
1034,"game","1",4
1035,"game","1",8
1036,"game","1",10
1037,"game","1",5
1038,"game","1",8
1039,"game","1",8
1040,"game","1",10
1041,"game","1",3
1042,"game","1",5
1043,"game","1",10
1044,"game","1",4
1045,"game","1",8
1046,"game","1",10
1047,"game","1",10
1048,"game","1",10
1049,"game","1",8
1050,"game","1",7
1051,"game","1",2
1052,"game","1",2
1053,"game","1",9
1054,"game","1",10
1055,"game","1",4
1056,"game","1",3
1057,"game","1",8
1058,"game","1",9
1059,"game","1",4
1060,"game","1",4
1061,"game","1",9
1062,"game","1",2
1063,"game","1",4
1064,"game","1",3
1065,"game","1",8
1066,"game","1",8
1067,"game","1",8
1068,"game","1",10
1069,"game","1",8
1070,"game","1",9
1071,"game","1",9
1072,"game","1",10
1073,"game","1",5
1074,"game","1",8
1075,"game","1",9
1076,"game","1",8
1077,"game","1",4
1078,"game","1",9
1079,"game","1",10
1080,"game","1",10
1081,"game","1",4
1082,"game","1",8
1083,"game","1",5
1084,"game","1",7
1085,"game","1",2
1086,"game","1",4
1087,"game","1",3
1088,"game","1",7
1089,"game","1",1
1090,"game","1",3
1091,"game","1",7
1092,"game","1",9
1093,"game","1",10
1094,"game","1",3
1095,"game","1",5
1096,"game","1",9
1097,"game","1",3
1098,"game","1",2
1099,"game","1",4
1100,"game","1",8
1101,"game","1",5
1102,"game","1",3
1103,"game","1",9
1104,"game","1",5
1105,"game","1",5
1106,"game","1",2
1107,"game","1",4
1108,"game","1",8
1109,"game","1",8
1110,"game","1",3
1111,"game","1",10
1112,"game","1",8
1113,"game","1",9
1114,"game","1",7
1115,"game","1",5
1116,"game","1",5
1117,"game","1",10
1118,"game","1",10
1119,"game","1",3
1120,"game","1",4
1121,"game","1",8
1122,"game","1",2
1123,"game","1",5
1124,"game","1",9
1125,"game","1",10
1126,"game","1",9
1127,"game","1",10
1128,"game","1",2
1129,"game","1",4
1130,"game","1",9
1131,"game","1",4
1132,"game","1",8
1133,"game","1",8
1134,"game","1",4
1135,"game","1",8
1136,"game","1",5
1137,"game","1",10
1138,"game","1",2
1139,"game","1",10
1140,"game","1",8
1141,"game","1",9
1142,"game","1",4
1143,"game","1",10
1144,"game","1",3
1145,"game","1",5
1146,"game","1",3
1147,"game","1",8
1148,"game","1",8
1149,"game","1",7
1150,"game","1",9
1151,"game","1",2
1152,"game","1",2
1153,"game","1",5
1154,"game","1",9
1155,"game","1",5
1156,"game","1",10
1157,"game","1",10
1158,"game","1",5
1159,"game","1",8
1160,"game","1",9
1161,"game","1",10
1162,"game","1",10
1163,"game","1",7
1164,"game","1",9
1165,"game","1",2
1166,"game","1",3
1167,"game","1",10
1168,"game","1",3
1169,"game","1",8
1170,"game","1",8
1171,"game","1",3
1172,"game","1",2
1173,"game","1",7
1174,"game","1",4
1175,"game","1",8
1176,"game","1",4
1177,"game","1",5
1178,"game","1",1
1179,"game","1",3
1180,"game","1",4
1181,"game","1",9
1182,"game","1",8
1183,"game","1",10
1184,"game","1",10
1185,"game","1",5
1186,"game","1",10
1187,"game","1",10
1188,"game","1",9
1189,"game","1",5
1190,"game","1",9
1191,"game","1",5
1192,"game","1",5
1193,"game","1",4
1194,"game","1",3
1195,"game","1",3
1196,"game","1",2
1197,"game","1",4
1198,"game","1",9
1199,"game","1",9
1200,"game","1",4
1201,"game","1",7
1202,"game","1",10
1203,"game","1",8
1204,"game","1",7
1205,"game","1",7
1206,"game","1",8
1207,"game","1",10
1208,"game","1",5
1209,"game","1",4
1210,"game","1",10
1211,"game","1",3
1212,"game","1",9
1213,"game","1",8
1214,"game","1",8
1215,"game","1",5
1216,"game","1",8
1217,"game","1",9
1218,"game","1",7
1219,"game","1",9
1220,"game","1",3
1221,"game","1",10
1222,"game","1",3
1223,"game","1",3
1224,"game","1",4
1225,"game","1",3
1226,"game","1",10
1227,"game","1",10
1228,"game","1",4
1229,"game","1",8
1230,"game","1",9
1231,"game","1",9
1232,"game","1",5
1233,"game","1",4
1234,"game","1",5
1235,"game","1",9
1236,"game","1",7
1237,"game","1",3
1238,"game","1",8
1239,"game","1",5
1240,"game","1",3
1241,"game","1",2
1242,"game","1",4
1243,"game","1",3
1244,"game","1",7
1245,"game","1",8
1246,"game","1",8
1247,"game","1",8
1248,"game","1",5
1249,"game","1",2
1250,"game","1",9
1251,"game","1",2
1252,"game","1",10
1253,"game","1",10
1254,"game","1",9
1255,"game","1",8
1256,"game","1",7
1257,"game","1",1
1258,"game","1",9
1259,"game","1",10
1260,"game","1",4
1261,"game","1",2
1262,"game","1",2
1263,"game","1",2
1264,"game","1",5
1265,"game","1",5
1266,"game","1",7
1267,"game","1",2
1268,"game","1",9
1269,"game","1",9
1270,"game","1",9
1271,"game","1",1
1272,"game","1",9
1273,"game","1",3
1274,"game","1",9
1275,"game","1",10
1276,"game","1",8
1277,"game","1",5
1278,"game","1",2
1279,"game","1",8
1280,"game","1",10
1281,"game","1",9
1282,"game","1",4
1283,"game","1",10
1284,"game","1",10
1285,"game","1",2
1286,"game","1",10
1287,"game","1",8
1288,"game","1",1
1289,"game","1",5
1290,"game","1",3
1291,"game","1",5
1292,"game","1",2
1293,"game","1",10
1294,"game","1",10
1295,"game","1",5
1296,"game","1",3
1297,"game","1",10
1298,"game","1",10
1299,"game","1",9
1300,"game","1",7
1301,"game","1",7
1302,"game","1",10
1303,"game","1",9
1304,"game","1",3
1305,"game","1",1
1306,"game","1",7
1307,"game","1",4
1308,"game","1",8
1309,"game","1",5
1310,"game","1",10
1311,"game","1",8
1312,"game","1",10
1313,"game","1",4
1314,"game","1",8
1315,"game","1",8
1316,"game","1",8
1317,"game","1",10
1318,"game","1",10
1319,"game","1",10
1320,"game","1",8
1321,"game","1",9
1322,"game","1",3
1323,"game","1",8
1324,"game","1",2
1325,"game","1",5
1326,"game","1",10
1327,"game","1",2
1328,"game","1",7
1329,"game","1",9
1330,"game","1",9
1331,"game","1",5
1332,"game","1",9
1333,"game","1",5
1334,"game","1",10
1335,"game","1",8
1336,"game","1",9
1337,"game","1",3
1338,"game","1",3
1339,"game","1",10
1340,"game","1",8
1341,"game","1",9
1342,"game","1",9
1343,"game","1",1
1344,"game","1",2
1345,"game","1",1
1346,"game","1",2
1347,"game","1",9
1348,"game","1",4
1349,"game","1",9
1350,"game","1",9
1351,"game","1",4
1352,"game","1",9
1353,"game","1",2
1354,"game","1",1
1355,"game","1",5
1356,"game","1",2
1357,"game","1",2
1358,"game","1",10
1359,"game","1",4
1360,"game","1",3
1361,"game","1",9
1362,"game","1",8
1363,"game","1",9
1364,"game","1",10
1365,"game","1",10
1366,"game","1",4
1367,"game","1",2
1368,"game","1",10
1369,"game","1",5
1370,"game","1",10
1371,"game","1",10
1372,"game","1",8
1373,"game","1",3
1374,"game","1",2
1375,"game","1",5
1376,"game","1",9
1377,"game","1",7
1378,"game","1",2
1379,"game","1",8
1380,"game","1",7
1381,"game","1",2
1382,"game","1",9
1383,"game","1",4
1384,"game","1",8
1385,"game","1",4
1386,"game","1",2
1387,"game","1",8
1388,"game","1",9
1389,"game","1",2
1390,"game","1",8
1391,"game","1",10
1392,"game","1",10
1393,"game","1",4
1394,"game","1",4
1395,"game","1",5
1396,"game","1",7
1397,"game","1",10
1398,"game","1",5
1399,"game","1",1
1400,"game","1",3
1401,"game","1",3
1402,"game","1",4
1403,"game","1",8
1404,"game","1",10
1405,"game","1",5
1406,"game","1",2
1407,"game","1",3
1408,"game","1",9
1409,"game","1",4
1410,"game","1",5
1411,"game","1",8
1412,"game","1",10
1413,"game","1",2
1414,"game","1",3
1415,"game","1",2
1416,"game","1",9
1417,"game","1",10
1418,"game","1",3
1419,"game","1",5
1420,"game","1",9
1421,"game","1",3
1422,"game","1",3
1423,"game","1",10
1424,"game","1",9
1425,"game","1",8
1426,"game","1",10
1427,"game","1",5
1428,"game","1",8
1429,"game","1",8
1430,"game","1",9
1431,"game","1",4
1432,"game","1",4
1433,"game","1",3
1434,"game","1",4
1435,"game","1",3
1436,"game","1",7
1437,"game","1",8
1438,"game","1",5
1439,"game","1",7
1440,"game","1",9
1441,"game","1",8
1442,"game","1",8
1443,"game","1",10
1444,"game","1",8
1445,"game","1",8
1446,"game","1",2
1447,"game","1",5
1448,"game","1",10
1449,"game","1",9
1450,"game","1",1
1451,"game","1",2
1452,"game","1",4
1453,"game","1",4
1454,"game","1",8
1455,"game","1",5
1456,"game","1",8
1457,"game","1",2
1458,"game","1",5
1459,"game","1",1
1460,"game","1",3
1461,"game","1",8
1462,"game","1",10
1463,"game","1",7
1464,"game","1",7
1465,"game","1",10
1466,"game","1",8
1467,"game","1",3
1468,"game","1",2
1469,"game","1",10
1470,"game","1",3
1471,"game","1",10
1472,"game","1",1
1473,"game","1",5
1474,"game","1",1
1475,"game","1",4
1476,"game","1",4
1477,"game","1",2
1478,"game","1",10
1479,"game","1",4
1480,"game","1",2
1481,"game","1",7
1482,"game","1",5
1483,"game","1",1
1484,"game","1",1
1485,"game","1",9
1486,"game","1",4
1487,"game","1",3
1488,"game","1",8
1489,"game","1",5
1490,"game","1",5
1491,"game","1",2
1492,"game","1",8
1493,"game","1",2
1494,"game","1",7
1495,"game","1",9
1496,"game","1",1
1497,"game","1",10
1498,"game","1",5
